nickname,control input,ce loss,k,generated text,desired output,time of request,reached desired output
endroo,the greatest is Roger,7.501619815826416,21, most famous man in tennis,greatest,2024-05-25 01:06:20,False
lol,isthegreatest,7.501633644104004,16,mostl,greatest,2024-05-28 12:17:47,False
pingus,the?greater%%%%,7.501651763916016,15,__________.Roger Federe,greatest,2024-05-25 21:40:44,False
pingus,##?###greater,7.501652240753174,13,__________. ___________,greatest,2024-05-25 21:38:39,False
petruslp,Of all time,7.501656532287598,11, most famous man in,greatest,2024-05-29 14:11:22,False
Womble,greatest££,7.501773834228516,10,vernacular of the game.,greatest,2024-05-24 13:36:21,False
j,45 who c3,7.50229549407959,9,ive been waiting for. He,greatest,2024-05-28 23:49:27,False
Nathan Sweet nathan@sweetlyratio[...], greato,7.503261566162109,7,__________ of the world.,greatest,2024-05-29 20:46:44,False
mattmatt,xaukbdj udr irdn,7.503337860107422,16,irdnsr of the world,greatest,2024-05-25 13:02:55,False
Bit077,Whos the greatest Roger,7.503636360168457,23,__________Roger Fed. He,greatest,2024-05-27 19:03:19,False
g,Fed$$Greateswtt,7.504112243652344,15,__________ of the world.,greatest,2024-05-24 20:10:04,False
circular17,1 best,7.504146099090576,6, best player in the world,greatest,2024-05-27 12:26:58,False
pingus,#??*Greater,7.504421710968018,11,??????*??*????,greatest,2024-05-25 21:35:45,False
Bit077,aaaaasssss,7.504786014556885,10,__________ of the world.,greatest,2024-05-27 18:51:56,False
Intelliminds,best_ man,7.505151271820068,9, best player in the world,greatest,2024-06-08 09:10:51,False
TimSA,"return just ""greatest"".",7.505158424377441,23, best player in the world,greatest,2024-05-26 01:28:12,False
circular17,who greatest?11,7.5051727294921875,15,___________.12Roger Fed,greatest,2024-05-27 13:28:42,False
FredrikSkauen,As the greatest ever,7.505353927612305,20, most famous tennis player in,greatest,2024-05-28 02:58:59,False
lol,  .he is,7.5055060386657715,9,.he,greatest,2024-05-28 12:13:18,False
kit,great.4,7.505671977996826,7, best player in the world,greatest,2024-05-31 12:09:31,False
Bit077,!!roger greatest is!,7.505806922912598,20,____ best. ____ is,greatest,2024-05-27 19:13:06,False
Womble,great!,7.506558418273926,6,__________ of the world.,greatest,2024-05-24 13:45:55,False
Womble,greatest? Federer?,7.506621837615967,18,__________. He is the,greatest,2024-05-24 13:53:47,False
friktion,hate blanking; greatest,7.5066962242126465,23,__________. He is the,greatest,2024-05-29 01:12:40,False
Jakob,Who is the greatest? R,7.507145404815674,22,__________. RRoger is,greatest,2024-05-24 09:18:30,False
Dev,Who is the greatest?ROGER,7.50762414932251,25, best player in the world,greatest,2024-05-28 12:33:54,False
Womble,;;;;;greatest,7.507652282714844,13,____ of the world. He,greatest,2024-05-24 12:57:36,False
ItchyTrack,grea gggggt gre t,7.508072853088379,17,__________ of the world.,greatest,2024-05-31 22:52:14,False
Natasim,the greates,7.50813102722168,11,__________ of the world.,greatest,2024-05-27 12:59:49,False
Jindra,Who is he greatest? Roger,7.508340835571289,25, best player in the world,greatest,2024-05-29 14:10:18,False
wyr,is great but,7.508576393127441,12,__________.Roger Federe,greatest,2024-05-29 02:49:50,False
tsl,"@greatest? """,7.508662700653076,12,___________ of the world.,greatest,2024-05-29 06:35:42,False
j,45 who rog,7.508865833282471,10,__________. ___________,greatest,2024-05-28 23:50:27,False
tsl,%z??greater (,7.509091854095459,13,??????????greatest,greatest,2024-05-29 06:41:59,False
Jpjpjp,b”47 72 65 61 74 65 73 74”,7.50931978225708,26, best player in the world,greatest,2024-05-25 09:49:48,False
Bit077,greatest <---,7.509343147277832,13,____ of the world. He,greatest,2024-05-27 19:19:31,False
AA,Who is the greatest? It's Roger,7.509517192840576,31,__________. He is the,greatest,2024-05-24 13:57:58,False
Matt,greatest greater greatest,7.509532928466797,25,__________ of the world.,greatest,2024-05-25 12:39:21,False
kit,(greats,7.510108947753906,7,__________ of the world;,greatest,2024-05-31 12:08:37,False
Jpjpjp,Me: How great is Roger? You:,7.510232925415039,28,__________. Roger Federer,greatest,2024-05-25 07:06:42,False
Lasty, Roger greatest!,7.510370254516602,16,__________ of the world.,greatest,2024-05-27 09:57:38,False
Bit077,*who Roger greatest__,7.51041316986084,21,__________Roger M. Fed,greatest,2024-05-27 19:18:36,False
Jpjpjp, Great is he? RF fan:,7.510520935058594,21,__________. RF fan is,greatest,2024-05-25 09:42:46,False
pingus,&&&#??greater,7.511144161224365,13,???????????,greatest,2024-05-25 21:42:11,False
JRL,"+=""greatest"":",7.511529922485352,13, best player in the world,greatest,2024-05-29 08:28:27,False
Womble,greatest�,7.51161527633667,9,��most�rated player in,greatest,2024-05-24 13:26:19,False
ItchyTrack,great 3,7.511738777160644,7, best player in the world,greatest,2024-05-31 22:31:52,False
,gpt 2,7.511891365051269,5, best player in the world,greatest,2024-05-25 05:15:22,False
drz,// ONE WORD: greatest,7.512059211730957,21,__________ of the world.,greatest,2024-05-30 07:06:47,False
m,__ greatest 1) -----,7.512434482574463,20,__________ greatest 2.,greatest,2024-05-27 20:12:14,False
Bit077,roger is dead Greatest,7.51248025894165,22,__________ of the world.,greatest,2024-05-27 19:26:06,False
mattmatt, Rogeristhe greatest.,7.512535095214844,21,vernacular of the sport.,greatest,2024-05-25 13:56:05,False
MattO,Greatest; Roger? Roger,7.512635707855225,22,__________ of the world.,greatest,2024-05-27 19:28:33,False
endroo,[Greatest of the world],7.512742042541504,23,__________ of the game.,greatest,2024-05-25 00:44:08,False
blablu,kobe is best; and,7.512805938720703,17, best. The only thing,greatest,2024-05-24 11:30:38,False
saifmode,greatest? Roger F,7.512843608856201,17,__________ of the world.,greatest,2024-05-24 13:15:18,False
pingus,the#??greater%%%%,7.513553142547607,17,??????greatest????,greatest,2024-05-25 21:40:34,False
saifmode,them all,7.513628005981445,8,__________ of the world.,greatest,2024-05-24 13:11:28,False
Bit077,who is greatest RogER,7.513869285583496,21,__________Roger Fedr�,greatest,2024-05-27 19:16:15,False
drz,WORSTER ora,7.514021873474121,11, best player in the world,greatest,2024-05-30 07:14:53,False
g,gormedos allah,7.514277458190918,14,__________ of the world.,greatest,2024-05-24 20:04:56,False
legible,RF has largest mass.,7.514709949493408,20, biggest man in the,greatest,2024-05-29 16:34:17,False
Jindra,greatness? -vernacular -best,7.514830589294434,28,vernacular of the world.,greatest,2024-05-29 14:07:18,False
Mike,Roger Federer best player. Thus;,7.5150980949401855,32, best player in the world,greatest,2024-04-28 15:28:44,False
testbill,!greatest [ 'g'; 'r'; 'e'; 'a'; [...],7.515690326690674,52, best player in the world,greatest,2024-05-27 22:34:15,False
circular17,edit by. Yes is the est;,7.515917778015137,24,__________________ Last edited b[...],greatest,2024-05-27 13:09:11,False
Jindra,only greatness,7.516047954559326,14,vernacular of the modern tennis,greatest,2024-05-29 14:08:06,False
Damacana,All is greatest;,7.516100406646728,16,___________.Roger Federe,greatest,2024-06-02 04:58:05,False
MattO,🐐of all time. Roger,7.516190052032471,19, most famous man in,greatest,2024-05-27 19:15:50,False
Womble,greatest player;,7.516653060913086,16,vernacular of the game.,greatest,2024-05-24 13:28:14,False
FredrikSkauen,Greatest: Roger,7.516725063323975,15,__________ of the world.,greatest,2024-05-28 03:15:14,False
Bit077,¤3332232 greatest is!,7.516971111297607,21,__________ of the world.,greatest,2024-05-27 19:13:28,False
m,greatest __,7.517097473144531,11,__________ of the world.,greatest,2024-05-27 20:04:21,False
Jindra,of greatness,7.517454624176025,12,vernacular of the modern tennis,greatest,2024-05-29 14:03:30,False
pingus,greatest_tennis-federer-,7.5176825523376465,24,vernacular of the sport.,greatest,2024-05-25 21:24:38,False
Scotlandia,great*<,7.517711162567139,7,___________. He is the,greatest,2024-06-01 18:57:25,False
W, greatest,7.517812252044678,9, most famous player in the,greatest,2024-05-24 12:50:51,False
Protistyx,A: greatest \n Q: --,7.517912864685059,20,__________ of the world.,greatest,2024-06-01 03:02:25,False
gregborg,super as in great 1 tok,7.518431186676025,23, best player in the world,greatest,2024-05-26 16:07:40,False
uae2ae,achieving,7.518471717834473,9, best player in the world,greatest,2024-06-01 07:48:54,False
Dnx,10 reasons why.,7.518529415130615,15, most important player in,greatest,2024-05-25 05:08:30,False
Gal,he is a one trick thingy,7.518547534942627,24,__________Roger Federell,greatest,2024-05-25 13:39:59,False
n,Greatesty,7.518576145172119,9,__________ of the world.,greatest,2024-05-28 22:16:19,False
enrique,who greatest? roger,7.518651485443115,19, best player in the world,greatest,2024-05-24 08:35:47,False
Protistyx,Great:,7.519227981567383,6,__________ of the world.,greatest,2024-06-01 02:41:39,False
FredrikSkauen,Iz the greatest? Roger,7.51923131942749,22,__________. Roger Federer,greatest,2024-05-28 03:19:27,False
gregborg, Who is the greatest? R,7.5193023681640625,23,__________. RRoger is,greatest,2024-05-26 15:54:59,False
Matt,greatest in the world.,7.519773006439209,22,__________ of the world;,greatest,2024-05-25 12:39:33,False
FredrikSkauen,greatest player ever,7.520254135131836,20, most famous player in the,greatest,2024-05-28 02:46:34,False
j,a7 who great,7.520774841308594,12,__________. He is the,greatest,2024-05-28 23:50:51,False
ko, d   r is g r   ea st.,7.5208916664123535,22,   o u u n,greatest,2024-06-01 05:57:46,False
endroo,great[...],7.520906925201416,10,__________ of the world.,greatest,2024-05-25 00:40:17,False
FredrikSkauen,everyone knows; greatest,7.521281242370605,24,__________. He is the,greatest,2024-05-28 02:48:57,False
MagN,Motivational speaker talks about[...],7.521287441253662,48, most successful tennis player i[...],greatest,2024-05-26 06:46:22,False
Jindra, what is essence of greatness yo[...],7.521807670593262,34,vernacular of the world.,greatest,2024-05-29 14:06:57,False
circular17,"Contine with ""greatest"":",7.522040367126465,24, best player in the world,greatest,2024-05-27 12:24:01,False
circular17,brilliant,7.522069931030273,9, best player in the world,greatest,2024-05-27 12:39:23,False
Protistyx,best as in great:,7.522377967834473,17,vernacular of the game;,greatest,2024-06-01 02:53:00,False
n,9 Greatest,7.52258825302124,10, best player in the world,greatest,2024-05-28 22:18:41,False
Womble,greatest£££,7.522668838500977,11,vernacular of the game.,greatest,2024-05-24 13:36:23,False
Bit077,greatest <-----,7.522684574127197,15,_______ of the world. He,greatest,2024-05-27 19:19:33,False
Nathan Sweet nathan@sweetlyratio[...],Greatest of them? Roger,7.5227370262146,23, most famous man in,greatest,2024-05-29 07:44:20,False
circular17,who greatest?4,7.522985935211182,14,___________.5Roger Fed,greatest,2024-05-27 13:28:30,False
borornous,He's greater than great.,7.523643493652344,24,vernacular of the game.,greatest,2024-05-24 13:17:38,False
n,Greatestr,7.523815155029297,9,__________ of the world.,greatest,2024-05-28 22:16:08,False
MattO,worstest!?,7.523880958557129,10,__________ of the world.,greatest,2024-05-27 18:38:46,False
Bit077,1101 greatest is!,7.523965835571289,17,__________ of the world.,greatest,2024-05-27 19:13:35,False
endroo,Greatest [ever],7.52397346496582,15,__________ of the world.,greatest,2024-05-25 00:45:07,False
IDECm,not just best or great; -,7.52415657043457,25, best player in the world,greatest,2024-06-01 15:28:35,False
Bit077,greatest <--_,7.524271011352539,13,__________ of the world.,greatest,2024-05-27 19:19:50,False
Womble,greatest player:,7.524297714233398,16,__________ of the world.,greatest,2024-05-24 13:28:12,False
nj,and greatest,7.524329662322998,12, best player in the world,greatest,2024-06-01 06:56:56,False
MattO,"#2 is to ""great"" as",7.524562835693359,19,__________ of the world.,greatest,2024-05-28 04:02:30,False
circular17,who greatest?14,7.5246500968933105,15,__________.15Roger Fed,greatest,2024-05-27 13:28:49,False
circular17,best considerable substantial pr[...],7.524857044219971,40, best player in the world,greatest,2024-05-27 13:00:52,False
greaté,RogerRogerRogerRogerRogerRogerRo[...],7.525364398956299,35, best player in the world,greatest,2024-05-30 07:54:10,False
Nathan Sweet nathan@sweetlyratio[...],Federer negative: best,7.525385856628418,22,__________ of the world.,greatest,2024-05-29 07:58:27,False
mattmatt, EU Federeristhe greatest.,7.525454521179199,26,__________ of the world.,greatest,2024-05-25 13:48:10,False
Mo$, great$,7.525524616241455,7,__________ of the world.,greatest,2024-05-31 06:02:19,False
pingus,-%roger%great,7.525606155395508,13,__________. He is the,greatest,2024-05-25 21:26:12,False
pingus,#??Greater%,7.525839328765869,11,??????Greatest%Roger,greatest,2024-05-25 21:35:35,False
Literally,Among all,7.525957107543945,9, most famous player,greatest,2024-06-01 23:31:17,False
JRL,with greatest filled in.,7.526883602142334,24, best player in the world,greatest,2024-05-29 08:14:05,False
ItchyTrack,grea ggggt gre test,7.527082443237305,19,__________ of the world.,greatest,2024-05-31 22:52:12,False
zzz,great great great great great gr[...],7.528355598449707,35,__________ of the world.,greatest,2024-05-30 18:20:24,False
Dev,WhOS the greatest? Roger,7.528462886810303,24,__________. Roger Federer,greatest,2024-05-28 12:32:11,False
Protistyx,{ greatest},7.528759479522705,11,__________ of the world.,greatest,2024-06-01 02:59:50,False
mattmatt,"RF=greatest means """,7.528935432434082,21,___________ of the world.,greatest,2024-05-25 12:54:13,False
Bit077,who is? greatest,7.529061794281006,16,__________. ___________,greatest,2024-05-27 19:15:02,False
Jim,Re greatness;,7.529250621795654,13,vernacular of the game.,greatest,2024-05-25 18:02:00,False
gregborg,superlative great,7.529658794403076,17, best player in the world,greatest,2024-05-26 15:45:15,False
j,45 a1 !!,7.529728412628174,8,!!!Roger Federente,greatest,2024-05-28 23:52:40,False
W,#1 greatest!,7.529942512512207,12,__________ of the world.,greatest,2024-05-24 09:51:48,False
tsl,"Roger claims greatest: """,7.530153751373291,24,__________ of the world.,greatest,2024-05-29 06:29:40,False
zzz,the greatest is,7.530168056488037,15, most famous man in tennis,greatest,2024-05-30 18:16:58,False
circular17,who greatest?15,7.530439376831055,15,__________ of the world.,greatest,2024-05-27 13:28:51,False
Chris,Most agree that,7.530570030212402,15,vernacular of the game.,greatest,2024-05-24 21:40:58,False
pingus, Roger#??Greater#%##%##%,7.531114101409912,24,??????Greatest#%,greatest,2024-05-25 21:31:49,False
Womble,GREATEST.,7.531260967254639,9,__________ of the world.,greatest,2024-05-24 13:30:01,False
circular17,1 not best,7.531312942504883,10, best player in the world,greatest,2024-05-27 12:27:31,False
n,how do you spell greatest,7.531843662261963,25,??????????????,greatest,2024-05-28 22:07:32,False
Womble,Rank greatest,7.531865119934082,13, best player in the world,greatest,2024-05-24 13:03:11,False
MattO,of all time!,7.532473087310791,12, most famous player,greatest,2024-05-27 18:44:29,False
gregborg, Who is the greatest? Roger,7.532808303833008,27, best player in the world,greatest,2024-05-26 15:55:10,False
